latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
37.116,38.6584,318.6,1.1,1,2002-05-11,0828,Terra,MODIS,44,6.2,305.6,4.6,D,0
36.7308,36.2113,322,1,1,2002-05-11,0828,Terra,MODIS,15,6.2,309.3,9.5,D,0
37.1179,38.6467,318.2,1.1,1,2002-05-11,0828,Terra,MODIS,40,6.2,305.9,4.2,D,0
38.4549,35.9355,325.9,1,1,2002-05-11,0828,Terra,MODIS,76,6.2,305.2,14.8,D,0
38.3198,38.1362,322.3,1,1,2002-05-11,0828,Terra,MODIS,74,6.2,305.8,8.9,D,0
37.7191,38.188,314,1,1,2002-05-11,0828,Terra,MODIS,40,6.2,302.3,4.4,D,0
36.735,36.21,302.7,1.1,1.1,2002-05-11,1931,Terra,MODIS,51,6.2,290.8,7.1,N,0
38.2715,35.2319,301.4,1.2,1.1,2002-05-11,1932,Terra,MODIS,40,6.2,276.4,10,N,0
39.7433,30.643,320.5,1.2,1.1,2002-05-12,0910,Terra,MODIS,69,6.2,300.2,13.7,D,0
40.7829,29.5362,312.8,1.1,1,2002-05-12,0910,Terra,MODIS,34,6.2,299.9,6.1,D,0
40.0983,29.5069,316.9,1.1,1,2002-05-12,0910,Terra,MODIS,41,6.2,303.2,6.6,D,0
40.1004,29.4942,319.2,1.1,1,2002-05-12,0910,Terra,MODIS,70,6.2,303.7,9.2,D,0
38.6187,27.3583,317.6,1,1,2002-05-12,0911,Terra,MODIS,26,6.2,303.1,7.3,D,0
37.8168,29.2486,318.6,1.2,1.1,2002-05-12,0911,Terra,MODIS,42,6.2,300.2,7.3,D,0
37.8074,29.2461,322,1.2,1.1,2002-05-12,0911,Terra,MODIS,68,6.2,300.9,12.8,D,2
38.6762,29.2325,315.9,1.1,1.1,2002-05-12,0911,Terra,MODIS,50,6.2,299.5,6.5,D,0
40.0181,38.7141,326.7,1.1,1,2002-05-13,0815,Terra,MODIS,78,6.2,306,15.7,D,0
39.9761,32.5603,320.6,1.1,1,2002-05-14,0858,Terra,MODIS,74,6.2,300.9,9.7,D,0
40.0831,32.9663,336.7,1.1,1.1,2002-05-14,0858,Terra,MODIS,88,6.2,300.8,36,D,0
40.0809,32.9792,363.1,1.1,1.1,2002-05-14,0858,Terra,MODIS,100,6.2,302.7,104.8,D,0
39.9895,32.7432,319.1,1.1,1.1,2002-05-14,0858,Terra,MODIS,59,6.2,300.6,8.1,D,0
39.9783,32.5476,321.6,1.1,1,2002-05-14,0858,Terra,MODIS,73,6.2,300.6,11.3,D,0
39.9917,32.7304,317.7,1.1,1.1,2002-05-14,0858,Terra,MODIS,36,6.2,300.6,6,D,0
38.3497,33.9663,314.4,1,1,2002-05-16,0846,Terra,MODIS,58,6.2,299.6,7.9,D,0
39.9777,32.5561,317.1,1,1,2002-05-16,0846,Terra,MODIS,54,6.2,302.4,4.1,D,0
40.481,34.8491,317,1,1,2002-05-16,0846,Terra,MODIS,34,6.2,304.7,6,D,0
38.3415,38.1897,308.5,1.5,1.2,2002-05-16,0846,Terra,MODIS,33,6.2,294.1,4.6,D,0
39.9793,32.5445,317.3,1,1,2002-05-16,0846,Terra,MODIS,45,6.2,303.9,4.2,D,0
37.9316,34.6061,313.4,1.1,1,2002-05-16,0846,Terra,MODIS,63,6.2,295,9.4,D,0
39.9372,32.7738,318.2,1,1,2002-05-16,0846,Terra,MODIS,46,6.2,304.8,6.8,D,0
36.9784,35.608,313.6,1.2,1.1,2002-05-16,0847,Terra,MODIS,58,6.2,297.6,8.7,D,0
36.9812,35.1152,316.8,1.2,1.1,2002-05-16,0847,Terra,MODIS,63,6.2,301.7,6.6,D,0
38.5014,27.0411,315.8,1.5,1.2,2002-05-17,0929,Terra,MODIS,23,6.2,302,6.8,D,0
36.7384,36.2041,300,1,1,2002-05-18,1938,Terra,MODIS,13,6.2,289.8,4.5,N,0
41.3054,27.9631,321.3,1.1,1,2002-05-19,0916,Terra,MODIS,52,6.2,303.4,8.8,D,0
41.2183,27.8861,318.3,1.1,1,2002-05-19,0916,Terra,MODIS,44,6.2,304.3,5.6,D,0
41.2866,27.5744,319.1,1,1,2002-05-19,0916,Terra,MODIS,31,6.2,304.6,5.3,D,0
41.0138,28.6337,319.2,1.1,1.1,2002-05-19,0916,Terra,MODIS,66,6.2,302.6,10.6,D,0
40.2398,28.9609,322,1.2,1.1,2002-05-19,0917,Terra,MODIS,73,6.2,305.7,12.4,D,0
40.2422,28.9472,318.1,1.2,1.1,2002-05-19,0917,Terra,MODIS,39,6.2,304.6,7.3,D,0
38.4613,27.4107,318.2,1.1,1,2002-05-19,0917,Terra,MODIS,40,6.2,306.2,4.2,D,0
39.7369,30.6499,315,1.5,1.2,2002-05-19,0917,Terra,MODIS,41,6.2,302.9,8.1,D,0
38.4634,27.3982,322.5,1.1,1,2002-05-19,0917,Terra,MODIS,71,6.2,307,9.4,D,0
38.2276,27.3162,321.8,1.1,1,2002-05-19,0917,Terra,MODIS,69,6.2,308,7.7,D,0
38.6167,27.3619,323,1.1,1,2002-05-19,0917,Terra,MODIS,40,6.2,309.4,11.1,D,0
37.8123,29.2428,319.7,1.4,1.2,2002-05-19,0917,Terra,MODIS,33,6.2,304.2,9,D,0
40.1007,29.4985,320.5,1.3,1.1,2002-05-19,0917,Terra,MODIS,47,6.2,304.6,11.9,D,0
39.6871,36.7212,319.6,1.1,1,2002-05-20,0821,Terra,MODIS,64,6.2,307,8.1,D,0
39.5947,37.0744,318,1.1,1,2002-05-20,0821,Terra,MODIS,61,6.2,303.7,6.8,D,0
39.0524,37.2227,316.9,1.1,1,2002-05-20,0822,Terra,MODIS,57,6.2,303.1,7.5,D,0
38.3315,38.181,316.9,1,1,2002-05-20,0822,Terra,MODIS,57,6.2,301.8,5.2,D,0
38.1355,35.7637,316.4,1.1,1.1,2002-05-20,0822,Terra,MODIS,57,6.2,301.1,9.8,D,0
40.0808,32.9783,321.4,1.3,1.1,2002-05-21,0904,Terra,MODIS,63,6.2,304.5,15.9,D,0
40.242,28.9582,319.8,1,1,2002-05-21,0904,Terra,MODIS,42,6.2,304.4,7.2,D,0
40.0936,29.5011,318.3,1,1,2002-05-21,0904,Terra,MODIS,45,6.2,302.2,6.7,D,0
40.1025,29.5034,318.7,1,1,2002-05-21,0904,Terra,MODIS,47,6.2,302.2,7.2,D,0
37.8468,30.5284,314.6,1.1,1.1,2002-05-21,0905,Terra,MODIS,40,6.2,300.5,5.6,D,0
37.8077,29.2498,327,1,1,2002-05-21,0905,Terra,MODIS,69,6.2,303.4,15.6,D,2
37.8005,29.236,320.2,1,1,2002-05-21,0905,Terra,MODIS,45,6.2,303.3,9,D,2
37.7987,29.2475,321.5,1,1,2002-05-21,0905,Terra,MODIS,51,6.2,304.7,10.6,D,2
40.2629,29.0739,318.3,1.1,1,2002-05-23,0852,Terra,MODIS,75,6.2,296.9,10.1,D,0
36.7063,38.8384,303.9,1.8,1.3,2002-05-23,1956,Terra,MODIS,58,6.2,288,13.5,N,0
41.2534,31.415,307.2,1,1,2002-05-23,1957,Terra,MODIS,71,6.2,284.5,10.3,N,0
40.565,35.7963,313.3,1,1,2002-05-25,0840,Terra,MODIS,47,6.2,300.5,4.4,D,0
38.7524,35.3593,322.9,1,1,2002-05-25,0840,Terra,MODIS,46,6.2,298.4,11.2,D,0
38.7052,35.3654,316.4,1,1,2002-05-25,0840,Terra,MODIS,40,6.2,299.8,6.6,D,0
38.7901,35.2372,314.5,1,1,2002-05-25,0840,Terra,MODIS,48,6.2,301.8,4.9,D,0
37.5342,36.9854,324.7,1.2,1.1,2002-05-25,0840,Terra,MODIS,61,6.2,305.4,12.1,D,0
36.7319,36.2105,306.6,1,1,2002-05-25,1944,Terra,MODIS,69,6.2,293.7,7.2,N,0
39.7826,40.3337,326.1,1.1,1.1,2002-05-27,0827,Terra,MODIS,76,6.2,311.8,12.5,D,0
40.9912,39.7768,313.5,1,1,2002-05-27,0827,Terra,MODIS,43,6.2,301.1,6,D,0
36.8478,39.4374,336.4,1.1,1.1,2002-05-27,0828,Terra,MODIS,78,6.2,318.2,19.1,D,0
36.8499,39.425,332.3,1.1,1.1,2002-05-27,0828,Terra,MODIS,69,6.2,317.9,11.9,D,0
41.2286,34.3017,305.5,1.1,1.1,2002-05-27,1933,Terra,MODIS,65,6.2,282.5,10.9,N,0
41.2343,34.3076,307,1.1,1.1,2002-05-27,1933,Terra,MODIS,70,6.2,283.2,12.6,N,0
41.3366,27.4815,323.1,1,1,2002-05-28,0910,Terra,MODIS,75,6.2,297.9,13,D,0
41.3384,27.4697,322.2,1,1,2002-05-28,0910,Terra,MODIS,74,6.2,299.5,12,D,0
40.2695,29.0727,317.2,1.1,1,2002-05-28,0911,Terra,MODIS,21,6.2,298.9,9.2,D,0
38.4614,27.4018,320.1,1,1,2002-05-28,0911,Terra,MODIS,67,6.2,303.2,6.8,D,0
37.8094,29.2559,321.3,1.2,1.1,2002-05-28,0911,Terra,MODIS,37,6.2,302.3,7.4,D,2
38.4981,27.0442,323.4,1,1,2002-05-28,0911,Terra,MODIS,34,6.2,303.8,6.3,D,0
36.8826,31.1511,316.6,1.5,1.2,2002-05-28,0911,Terra,MODIS,65,6.2,302.5,8.2,D,0
37.8117,29.2431,324.6,1.2,1.1,2002-05-28,0911,Terra,MODIS,68,6.2,303.2,11.8,D,0
36.8857,31.1348,318.2,1.5,1.2,2002-05-28,0911,Terra,MODIS,69,6.2,303.5,11.1,D,0
37.8069,29.2487,325.9,1.2,1.1,2002-05-28,0911,Terra,MODIS,71,6.2,302.4,17.7,D,2
40.2072,28.9461,316.3,1.1,1,2002-05-28,0911,Terra,MODIS,30,6.2,297.4,8.8,D,0
37.7974,29.2461,319,1.2,1.1,2002-05-28,0911,Terra,MODIS,39,6.2,302.6,10,D,2
38.7932,41.3422,319.8,1,1,2002-05-29,0815,Terra,MODIS,60,6.2,303.5,7.4,D,0
36.4098,36.4099,328.2,1.2,1.1,2002-05-29,0816,Terra,MODIS,72,6.2,307.9,17.4,D,0
36.4087,36.4032,338.5,1.2,1.1,2002-05-29,0816,Terra,MODIS,85,6.2,308.4,35.7,D,0
36.4114,36.3967,341.1,1.2,1.1,2002-05-29,0816,Terra,MODIS,87,6.2,308.6,41.7,D,0
36.942,40.1322,303.8,1,1,2002-05-29,1919,Terra,MODIS,57,6.2,292.6,5.7,N,0
39.9877,32.7374,320.7,1.1,1.1,2002-05-30,0858,Terra,MODIS,48,6.2,301.4,8.6,D,0
40.2052,28.942,309.1,1,1,2002-05-30,0858,Terra,MODIS,44,6.2,295.6,4.7,D,0
39.9746,32.554,322.8,1.1,1,2002-05-30,0858,Terra,MODIS,72,6.2,302.7,10.5,D,0
39.9767,32.5413,319.9,1.1,1,2002-05-30,0858,Terra,MODIS,46,6.2,304.5,6.9,D,0
40.0782,32.5825,318.2,1.1,1,2002-05-30,0858,Terra,MODIS,58,6.2,301.2,7.1,D,0
40.2412,28.9503,311.8,1,1,2002-05-30,0858,Terra,MODIS,49,6.2,297.7,5.1,D,0
40.2395,28.9621,313.2,1,1,2002-05-30,0858,Terra,MODIS,63,6.2,298.7,6.3,D,0
40.0997,29.4983,310,1,1,2002-05-30,0858,Terra,MODIS,51,6.2,293.8,5.9,D,0
37.8092,29.2487,322.7,1,1,2002-05-30,0859,Terra,MODIS,43,6.2,303,9,D,2
36.3291,36.3847,322.3,1.8,1.3,2002-05-31,0804,Terra,MODIS,66,6.2,303.5,23,D,0
36.3272,36.4043,328.6,1.8,1.3,2002-05-31,0804,Terra,MODIS,77,6.2,303.7,38.7,D,0
41.2633,31.422,311,1.1,1,2002-06-01,0846,Terra,MODIS,0,6.2,295,7.1,D,0
41.7026,26.4172,310.6,1.2,1.1,2002-06-02,0929,Terra,MODIS,49,6.2,296.7,6.8,D,0
40.9917,39.7689,309.3,1.2,1.1,2002-06-03,0833,Terra,MODIS,46,6.2,296.8,7,D,0
40.9939,39.7756,316.2,1.2,1.1,2002-06-03,0833,Terra,MODIS,38,6.2,297.7,11.2,D,0
38.7146,35.3767,325.4,1,1,2002-06-03,0834,Terra,MODIS,25,6.2,305.1,8.7,D,0
38.3307,38.1812,325.6,1.1,1.1,2002-06-03,0834,Terra,MODIS,47,6.2,310.3,8.5,D,0
38.3501,36.9901,315.9,1,1,2002-06-03,0834,Terra,MODIS,25,6.2,304.5,5,D,0
41.2619,31.4251,314.6,1.4,1.2,2002-06-03,0834,Terra,MODIS,0,6.2,298.6,13.1,D,0
36.7202,35.3794,323.5,1,1,2002-06-03,0835,Terra,MODIS,52,6.2,311,5.6,D,0
36.4254,36.3937,340.7,1,1,2002-06-03,0835,Terra,MODIS,86,6.2,318.3,26.4,D,0
36.4649,36.4332,328.5,1,1,2002-06-03,0835,Terra,MODIS,69,6.2,316.4,8.9,D,0
36.634,35.5824,319.9,1,1,2002-06-03,0835,Terra,MODIS,33,6.2,305.9,5.2,D,0
36.3297,36.2947,336.6,1,1,2002-06-03,0835,Terra,MODIS,82,6.2,311.8,23.4,D,0
36.3279,36.306,350.8,1,1,2002-06-03,0835,Terra,MODIS,94,6.2,314.2,50.4,D,0
36.9801,35.119,316.7,1,1,2002-06-03,0835,Terra,MODIS,54,6.2,304.4,6.4,D,0
36.3189,36.3038,357,1,1,2002-06-03,0835,Terra,MODIS,98,6.2,314.3,65.5,D,0
36.3207,36.2926,336.3,1,1,2002-06-03,0835,Terra,MODIS,82,6.2,311.9,22.9,D,0
36.7185,35.3905,361.1,1,1,2002-06-03,0835,Terra,MODIS,100,6.2,314.4,73.7,D,0
37.0197,40.0665,308.3,1.2,1.1,2002-06-03,1938,Terra,MODIS,74,6.2,287.2,12.8,N,0
36.7353,35.3803,324.5,1.1,1,2002-06-03,1938,Terra,MODIS,100,6.2,288.3,25.9,N,0
41.2769,27.6271,308.8,1.1,1,2002-06-04,0916,Terra,MODIS,27,6.2,291.7,5,D,0
36.7137,35.4929,331.7,3.4,1.7,2002-06-04,0917,Terra,MODIS,85,6.2,299.6,128.7,D,0
40.2409,28.9537,318.9,1.2,1.1,2002-06-04,0917,Terra,MODIS,76,6.2,298.1,14,D,0
40.2385,28.9675,314.7,1.2,1.1,2002-06-04,0917,Terra,MODIS,39,6.2,298.3,9.1,D,0
36.719,35.4878,322.6,3.4,1.7,2002-06-04,0917,Terra,MODIS,66,6.2,298.9,65.2,D,0
38.3325,27.1231,319.4,1.1,1,2002-06-04,0917,Terra,MODIS,51,6.2,303.3,7.5,D,0
36.9787,35.2585,324.5,1.2,1.1,2002-06-05,0822,Terra,MODIS,72,6.2,301,16.6,D,0
36.76,35.1199,329.2,1.2,1.1,2002-06-05,0822,Terra,MODIS,79,6.2,305.5,21.8,D,0
36.7616,35.1068,327.5,1.2,1.1,2002-06-05,0822,Terra,MODIS,77,6.2,304.9,19,D,0
36.6781,35.1452,325.5,1.2,1.1,2002-06-05,0822,Terra,MODIS,70,6.2,304.9,14.1,D,0
36.6745,35.1511,326.9,1.2,1.1,2002-06-05,0822,Terra,MODIS,76,6.2,305.2,16.2,D,0
36.304,36.4575,328.8,1.1,1,2002-06-05,0822,Terra,MODIS,75,6.2,307.2,15.4,D,0
36.4006,36.2796,328.5,1.1,1,2002-06-05,0822,Terra,MODIS,74,6.2,307.8,17,D,0
36.8263,35.084,325.3,1.2,1.1,2002-06-05,0822,Terra,MODIS,54,6.2,305.1,14.2,D,0
36.8329,35.1121,322.1,1.2,1.1,2002-06-05,0822,Terra,MODIS,56,6.2,304.8,11.7,D,0
36.8251,35.5263,331.6,1.1,1.1,2002-06-05,0822,Terra,MODIS,80,6.2,299.4,26.6,D,0
36.8344,35.0989,333.1,1.2,1.1,2002-06-05,0822,Terra,MODIS,83,6.2,303.8,28,D,0
36.8167,35.0823,326.7,1.2,1.1,2002-06-05,0822,Terra,MODIS,75,6.2,303.5,16.8,D,0
36.8232,35.1103,328.7,1.2,1.1,2002-06-05,0822,Terra,MODIS,74,6.2,304.7,21,D,0
36.8248,35.0972,355,1.2,1.1,2002-06-05,0822,Terra,MODIS,97,6.2,306.5,79.8,D,0
36.8404,34.8823,318.3,1.2,1.1,2002-06-05,0822,Terra,MODIS,59,6.2,303.4,7.4,D,0
36.7537,35.1721,324.3,1.2,1.1,2002-06-05,0822,Terra,MODIS,72,6.2,303.8,15.3,D,0
36.5152,36.4639,307.6,1.3,1.1,2002-06-05,1925,Terra,MODIS,36,6.2,290,9.6,N,0
36.4816,36.4498,305.7,1.3,1.1,2002-06-05,1925,Terra,MODIS,65,6.2,290.9,8.6,N,0
36.5054,36.4666,308.6,1.3,1.1,2002-06-05,1925,Terra,MODIS,51,6.2,290.8,10.7,N,0
40.6888,30.5512,312.1,1.1,1,2002-06-06,0904,Terra,MODIS,64,6.2,297.5,6.4,D,0
40.7971,29.4574,316.5,1,1,2002-06-06,0904,Terra,MODIS,53,6.2,302.1,5.5,D,0
40.7862,29.5281,318.1,1,1,2002-06-06,0904,Terra,MODIS,52,6.2,303.5,6.2,D,0
40.7843,29.5399,320.5,1,1,2002-06-06,0904,Terra,MODIS,66,6.2,303.3,8.9,D,0
40.7479,29.9497,316.4,1,1,2002-06-06,0904,Terra,MODIS,0,6.2,299.6,5.5,D,0
40.0968,29.4924,319.3,1,1,2002-06-06,0904,Terra,MODIS,63,6.2,301.6,9.5,D,0
40.095,29.5041,320.7,1,1,2002-06-06,0904,Terra,MODIS,67,6.2,300.7,10.6,D,0
40.2088,28.9464,316,1,1,2002-06-06,0904,Terra,MODIS,27,6.2,301.4,5.6,D,0
40.264,29.0689,320.3,1,1,2002-06-06,0904,Terra,MODIS,43,6.2,305.4,8.7,D,0
40.1879,29.9713,314.1,1,1,2002-06-06,0904,Terra,MODIS,59,6.2,300.8,5.2,D,0
40.7373,30.4177,314.7,1,1,2002-06-06,0904,Terra,MODIS,44,6.2,297.4,6,D,0
36.9032,35.0061,325.6,2,1.4,2002-06-06,0905,Terra,MODIS,77,6.2,302.8,39,D,0
36.7011,35.4459,311.9,2.2,1.4,2002-06-06,0905,Terra,MODIS,24,6.2,288.8,15.2,D,0
36.7136,35.4501,352.2,2.2,1.4,2002-06-06,0905,Terra,MODIS,96,6.2,292.1,191.1,D,0
36.7187,35.4265,339.7,2.2,1.4,2002-06-06,0905,Terra,MODIS,84,6.2,292.1,114.9,D,0
37.8096,29.2464,330.7,1,1,2002-06-06,0905,Terra,MODIS,65,6.2,306.9,15.8,D,2
37.8006,29.2442,326.9,1,1,2002-06-06,0905,Terra,MODIS,52,6.2,307.7,13.2,D,2
36.9079,34.9841,318.4,2,1.4,2002-06-06,0905,Terra,MODIS,65,6.2,303.2,19.1,D,0
36.7632,35.3003,331.1,1.7,1.3,2002-06-07,0810,Terra,MODIS,80,6.2,303.7,42.3,D,0
36.7682,35.1273,324.9,1.7,1.3,2002-06-07,0810,Terra,MODIS,73,6.2,303.3,24.5,D,0
36.7004,35.0984,323.5,1.7,1.3,2002-06-07,0810,Terra,MODIS,51,6.2,303.9,16.6,D,0
36.6986,35.1177,322.3,1.7,1.3,2002-06-07,0810,Terra,MODIS,43,6.2,304.8,13.5,D,0
36.7022,35.1123,324,1.7,1.3,2002-06-07,0810,Terra,MODIS,66,6.2,304.1,19.6,D,0
37.0394,40.5286,325.8,1,1,2002-06-07,0810,Terra,MODIS,45,6.2,313.7,7.5,D,0
36.6593,36.5677,333.4,1.4,1.2,2002-06-07,0810,Terra,MODIS,80,6.2,311.5,25.3,D,0
36.2351,36.3713,336.5,1.4,1.2,2002-06-07,0810,Terra,MODIS,82,6.2,310.7,35.2,D,0
36.8607,35.1078,329.9,1.7,1.3,2002-06-07,0810,Terra,MODIS,79,6.2,302.9,39.8,D,0
37.0378,40.5398,328.4,1,1,2002-06-07,0810,Terra,MODIS,57,6.2,316.6,10.7,D,0
36.8626,35.0884,347.1,1.7,1.3,2002-06-07,0810,Terra,MODIS,93,6.2,304.6,101.4,D,0
36.77,35.1079,370.9,1.7,1.3,2002-06-07,0810,Terra,MODIS,100,6.2,305.3,240.1,D,0
36.6805,35.4395,326,1.6,1.3,2002-06-07,0810,Terra,MODIS,73,6.2,308.6,17.9,D,0
37.1464,36.0304,309.6,1.9,1.4,2002-06-07,1913,Terra,MODIS,78,6.2,291.3,24.2,N,0
37.1896,35.9573,328,1.5,1.2,2002-06-08,0853,Terra,MODIS,75,6.2,299.1,25.9,D,0
36.8696,34.9149,315,1.3,1.1,2002-06-08,0853,Terra,MODIS,23,6.2,290.6,8.9,D,0
36.7405,35.3192,339.5,1.4,1.2,2002-06-08,0853,Terra,MODIS,87,6.2,307,42.7,D,0
36.7434,35.3039,356.4,1.4,1.2,2002-06-08,0853,Terra,MODIS,98,6.2,306.8,101.2,D,0
36.7463,35.2886,327.4,1.4,1.2,2002-06-08,0853,Terra,MODIS,75,6.2,308.6,17.5,D,0
36.7508,35.3222,331.1,1.4,1.2,2002-06-08,0853,Terra,MODIS,80,6.2,310,24.4,D,0
36.7537,35.3069,335,1.4,1.2,2002-06-08,0853,Terra,MODIS,84,6.2,310.4,33.8,D,0
36.3259,36.5409,331.8,1.7,1.3,2002-06-08,0853,Terra,MODIS,74,6.2,314.4,21.2,D,0
36.2029,36.3382,331.5,1.6,1.3,2002-06-08,0853,Terra,MODIS,55,6.2,312.7,28.2,D,0
36.8269,35.0891,329.2,1.4,1.2,2002-06-08,0853,Terra,MODIS,59,6.2,301.9,24.9,D,0
36.594,36.4875,332.3,1.6,1.3,2002-06-08,0853,Terra,MODIS,78,6.2,314,24.2,D,0
36.6122,36.4553,332,1.6,1.3,2002-06-08,0853,Terra,MODIS,66,6.2,311,27.4,D,0
36.2561,36.4754,307.3,1.3,1.1,2002-06-08,1956,Terra,MODIS,54,6.2,293.4,8.4,N,0
37.2294,35.9198,312.6,1.2,1.1,2002-06-08,1956,Terra,MODIS,85,6.2,293.4,13.6,N,0
37.2278,35.9061,307.1,1.2,1.1,2002-06-08,1956,Terra,MODIS,70,6.2,293.5,8.5,N,0
36.265,36.4676,307.8,1.3,1.1,2002-06-08,1956,Terra,MODIS,73,6.2,293.7,9.7,N,0
36.7876,35.4277,321.1,1.2,1.1,2002-06-08,1956,Terra,MODIS,100,6.2,294,22.4,N,0
36.2303,36.3377,306.8,1.3,1.1,2002-06-08,1956,Terra,MODIS,69,6.2,295.7,8.4,N,0
36.2665,36.4817,307.9,1.3,1.1,2002-06-08,1956,Terra,MODIS,73,6.2,294.2,10,N,0
36.2661,36.4737,310.7,1.3,1.1,2002-06-08,1956,Terra,MODIS,51,6.2,293.9,11.5,N,0
38.1213,27.69,303.5,1.3,1.1,2002-06-08,1957,Terra,MODIS,53,6.2,291.6,7.9,N,0
36.8372,35.0785,323.6,2.7,1.6,2002-06-09,0758,Terra,MODIS,47,6.2,306.9,33.4,D,0
37.1823,35.9365,327.2,2.4,1.5,2002-06-09,0758,Terra,MODIS,65,6.2,308.9,32.3,D,0
36.9326,35.0012,328.3,2.8,1.6,2002-06-09,0758,Terra,MODIS,72,6.2,306.4,57.1,D,0
36.921,35.0062,324.5,2.8,1.6,2002-06-09,0758,Terra,MODIS,61,6.2,307.3,38.6,D,0
36.9353,35.0076,325.6,2.8,1.6,2002-06-09,0758,Terra,MODIS,66,6.2,305.7,43.6,D,0
36.8403,35.086,325,2.7,1.6,2002-06-09,0758,Terra,MODIS,62,6.2,306.6,42.3,D,0
36.8423,35.0551,328,2.8,1.6,2002-06-09,0758,Terra,MODIS,71,6.2,307.6,58,D,0
37.1803,35.9638,345.4,2.4,1.5,2002-06-09,0758,Terra,MODIS,91,6.2,309.7,132.9,D,0
36.8477,34.9652,301.2,3.5,1.8,2002-06-09,1901,Terra,MODIS,21,6.2,285.6,29.6,N,0
36.7866,35.4369,310.4,3.3,1.7,2002-06-09,1901,Terra,MODIS,80,6.2,291.9,52,N,0
36.9584,35.5561,301.7,3.2,1.7,2002-06-09,1901,Terra,MODIS,44,6.2,286.8,19.6,N,0
36.9804,35.3897,303.1,3.3,1.7,2002-06-09,1901,Terra,MODIS,36,6.2,286.3,34.8,N,0
36.709,35.1896,311.1,3.4,1.7,2002-06-09,1901,Terra,MODIS,82,6.2,290.9,57,N,0
36.9838,35.3933,304.6,3.3,1.7,2002-06-09,1901,Terra,MODIS,39,6.2,286.5,37.5,N,0
36.7182,35.2263,300.6,3.4,1.7,2002-06-09,1901,Terra,MODIS,30,6.2,290.4,18.5,N,0
36.7904,35.4404,309.1,3.3,1.7,2002-06-09,1901,Terra,MODIS,76,6.2,292.2,45.7,N,0
36.8416,34.9627,301.2,3.5,1.8,2002-06-09,1901,Terra,MODIS,20,6.2,285.2,31.6,N,0
36.9053,35.0659,301.8,3.5,1.8,2002-06-09,1901,Terra,MODIS,35,6.2,288.9,27.4,N,0
40.5634,35.7982,321.4,1,1,2002-06-10,0840,Terra,MODIS,56,6.2,308,7.1,D,0
38.75,35.3675,330,1,1,2002-06-10,0840,Terra,MODIS,22,6.2,311.4,10.2,D,0
37.3485,36.0111,332.3,1.1,1,2002-06-10,0840,Terra,MODIS,76,6.2,316.7,15.2,D,0
37.5346,36.9921,328,1.2,1.1,2002-06-10,0840,Terra,MODIS,48,6.2,315.1,9.1,D,0
38.3862,27.2232,319.1,1.9,1.3,2002-06-10,0840,Terra,MODIS,26,6.2,306,13,D,0
38.3794,27.2364,322.6,1.9,1.3,2002-06-10,0840,Terra,MODIS,63,6.2,306.8,24.3,D,0
38.7017,35.3793,331.8,1,1,2002-06-10,0840,Terra,MODIS,49,6.2,312.2,11.8,D,0
36.8631,35.1104,339.2,1,1,2002-06-10,0841,Terra,MODIS,85,6.2,312.7,26.8,D,0
36.7432,35.3371,338.7,1.1,1,2002-06-10,0841,Terra,MODIS,84,6.2,313.4,24.8,D,0
36.7341,35.3349,360.1,1.1,1,2002-06-10,0841,Terra,MODIS,100,6.2,312,72.4,D,0
37.0023,35.396,335.6,1,1,2002-06-10,0841,Terra,MODIS,81,6.2,314,17.6,D,0
36.745,35.3256,327.7,1,1,2002-06-10,0841,Terra,MODIS,50,6.2,312,9,D,0
36.8612,35.1219,351.1,1,1,2002-06-10,0841,Terra,MODIS,94,6.2,313.2,51,D,0
36.8937,35.0942,327.3,1,1,2002-06-10,0841,Terra,MODIS,46,6.2,310.2,9.1,D,0
36.8956,35.0828,352.7,1,1,2002-06-10,0841,Terra,MODIS,95,6.2,313.6,52.8,D,0
36.9315,35.1509,339.7,1,1,2002-06-10,0841,Terra,MODIS,85,6.2,309.8,28.9,D,0
36.5236,36.3848,347.8,1.1,1.1,2002-06-10,0841,Terra,MODIS,90,6.2,317.8,44.6,D,0
36.4545,36.3606,351.2,1.1,1.1,2002-06-10,0841,Terra,MODIS,93,6.2,322.6,48.2,D,0
36.4524,36.3731,348.8,1.1,1.1,2002-06-10,0841,Terra,MODIS,91,6.2,322.6,41.1,D,0
36.9293,35.565,328.9,1.1,1,2002-06-10,0841,Terra,MODIS,58,6.2,315.1,9.1,D,0
36.7496,35.4714,332.3,1.1,1,2002-06-10,0841,Terra,MODIS,66,6.2,314.7,12.5,D,0
37.0287,35.7817,314,1,1,2002-06-10,1944,Terra,MODIS,88,6.2,294.4,10.5,N,0
36.7948,35.4348,344.6,1,1,2002-06-10,1944,Terra,MODIS,100,6.2,298.5,50,N,0
37.2365,35.8841,307.4,1,1,2002-06-10,1944,Terra,MODIS,71,6.2,295.1,6.3,N,0
37.3103,35.8849,310.5,1,1,2002-06-10,1944,Terra,MODIS,42,6.2,295.5,7.5,N,0
36.9438,35.5718,307.1,1,1,2002-06-10,1944,Terra,MODIS,70,6.2,293.6,5.9,N,0
36.8227,35.3082,305.1,1,1,2002-06-10,1944,Terra,MODIS,62,6.2,295,5.1,N,0
